Time(s),BoundaryDensity,VideoName
92.96900000000001,0.0008405497935302286,12 years_6m.mp4
93.96900000000001,0.0008981799165102832,12 years_6m.mp4
94.96900000000001,0.001007604823490033,12 years_6m.mp4
95.96900000000001,0.0011673453532481642,12 years_6m.mp4
96.96900000000001,0.0013806718124471913,12 years_6m.mp4
97.96900000000002,0.0016837005881554642,12 years_6m.mp4
98.96900000000002,0.0021595093691628587,12 years_6m.mp4
99.96900000000002,0.00293103800182687,12 years_6m.mp4
100.96900000000002,0.004119120674154759,12 years_6m.mp4
101.96900000000002,0.005744279538268086,12 years_6m.mp4
102.96900000000002,0.007600537575790465,12 years_6m.mp4
103.96900000000002,0.009220365156130932,12 years_6m.mp4
104.96900000000002,0.010047540855816753,12 years_6m.mp4
105.96900000000002,0.009758647752744296,12 years_6m.mp4
106.96900000000002,0.008482931933520576,12 years_6m.mp4
107.96900000000002,0.0067176417736331566,12 years_6m.mp4
108.96900000000002,0.005011360491216932,12 years_6m.mp4
109.96900000000002,0.003685755062384716,12 years_6m.mp4
110.96900000000002,0.002781270199129244,12 years_6m.mp4
111.96900000000002,0.002184380056981539,12 years_6m.mp4
112.96900000000002,0.0017764439324243994,12 years_6m.mp4
113.96900000000002,0.0014977411139148085,12 years_6m.mp4
114.96900000000002,0.0013286979081269085,12 years_6m.mp4
115.96900000000002,0.0012483078738792343,12 years_6m.mp4
116.96900000000002,0.001219508166427609,12 years_6m.mp4
117.96900000000002,0.0012060464360322157,12 years_6m.mp4
118.96900000000002,0.0011908006993228985,12 years_6m.mp4
119.96900000000002,0.0011710695835344983,12 years_6m.mp4
120.96900000000002,0.0011390739706806238,12 years_6m.mp4
121.96900000000002,0.0010746898620245103,12 years_6m.mp4
122.96900000000002,0.0009618197337679115,12 years_6m.mp4
123.96900000000002,0.0008105793300655676,12 years_6m.mp4
124.96900000000002,0.0006584635677517856,12 years_6m.mp4
125.96900000000002,0.000544719141994563,12 years_6m.mp4
126.96900000000002,0.00048055098082625545,12 years_6m.mp4
127.96900000000002,0.0004430098133540406,12 years_6m.mp4
128.96900000000002,0.00039713137282197707,12 years_6m.mp4
129.96900000000002,0.00032435149354144666,12 years_6m.mp4
130.96900000000002,0.00023255913129322666,12 years_6m.mp4
131.96900000000002,0.00014399291660096902,12 years_6m.mp4
132.96900000000002,7.696173547053252e-05,12 years_6m.mp4
133.96900000000002,3.750905801379106e-05,12 years_6m.mp4
134.96900000000002,2.3623588407085992e-05,12 years_6m.mp4
135.96900000000002,3.444927881986042e-05,12 years_6m.mp4
136.96900000000002,7.65196565668938e-05,12 years_6m.mp4
137.96900000000002,0.0001627730907175981,12 years_6m.mp4
138.96900000000002,0.0003037256930677824,12 years_6m.mp4
139.96900000000002,0.0004953648478207614,12 years_6m.mp4
140.96900000000002,0.0007140214330484731,12 years_6m.mp4
141.96900000000002,0.0009259392143011869,12 years_6m.mp4
142.96900000000002,0.0011046413231679225,12 years_6m.mp4
143.96900000000002,0.0012378763084857892,12 years_6m.mp4
144.96900000000002,0.0013176269523183393,12 years_6m.mp4
145.96900000000002,0.0013319325239373582,12 years_6m.mp4
146.96900000000002,0.001280939526855019,12 years_6m.mp4
147.96900000000002,0.0012099381787120747,12 years_6m.mp4
148.96900000000002,0.0012233149842412706,12 years_6m.mp4
149.96900000000002,0.00145197929856459,12 years_6m.mp4
150.96900000000002,0.001986409421637183,12 years_6m.mp4
151.96900000000002,0.0028194685887469556,12 years_6m.mp4
152.96900000000002,0.0038370095457475406,12 years_6m.mp4
153.96900000000002,0.0048545522927338014,12 years_6m.mp4
154.96900000000002,0.005666555925534696,12 years_6m.mp4
155.96900000000002,0.0060879951485699095,12 years_6m.mp4
156.96900000000002,0.006000420249409259,12 years_6m.mp4
157.96900000000002,0.005405472589704379,12 years_6m.mp4
158.96900000000002,0.004446001233010767,12 years_6m.mp4
159.96900000000002,0.0033575886058602074,12 years_6m.mp4
160.96900000000002,0.0023787763609718453,12 years_6m.mp4
161.96900000000002,0.0016904602529816866,12 years_6m.mp4
162.96900000000002,0.0014154614871068985,12 years_6m.mp4
163.96900000000002,0.0016401321845985872,12 years_6m.mp4
164.96900000000002,0.0023993526214021303,12 years_6m.mp4
165.96900000000002,0.003609706859185356,12 years_6m.mp4
166.96900000000002,0.005005881910024371,12 years_6m.mp4
167.96900000000002,0.006172992323943389,12 years_6m.mp4
168.96900000000002,0.006714513299544056,12 years_6m.mp4
169.96900000000002,0.006467865882844576,12 years_6m.mp4
170.96900000000002,0.0056042016861535095,12 years_6m.mp4
171.96900000000002,0.00453206233321851,12 years_6m.mp4
172.96900000000002,0.003692457552831874,12 years_6m.mp4
173.96900000000002,0.003401937966228615,12 years_6m.mp4
174.96900000000002,0.003806651681832288,12 years_6m.mp4
175.96900000000002,0.004881226973254686,12 years_6m.mp4
176.96900000000002,0.006397689602462052,12 years_6m.mp4
177.96900000000002,0.007906554579061103,12 years_6m.mp4
178.96900000000002,0.00885396398953451,12 years_6m.mp4
179.96900000000002,0.00885614406584761,12 years_6m.mp4
180.96900000000002,0.007945153680621,12 years_6m.mp4
181.96900000000002,0.006554009315671039,12 years_6m.mp4
182.96900000000002,0.005231977426756953,12 years_6m.mp4
183.96900000000002,0.004332421848018673,12 years_6m.mp4
184.96900000000002,0.003907490003791321,12 years_6m.mp4
185.96900000000002,0.003814946694991024,12 years_6m.mp4
186.96900000000002,0.0038747562803617317,12 years_6m.mp4
187.96900000000002,0.003953918710270419,12 years_6m.mp4
188.96900000000002,0.003988171492449775,12 years_6m.mp4
189.96900000000002,0.003996360591169608,12 years_6m.mp4
190.96900000000002,0.004090324662685798,12 years_6m.mp4
191.96900000000002,0.004434541106914549,12 years_6m.mp4
192.96900000000002,0.005137363966956082,12 years_6m.mp4
193.96900000000005,0.006130549591479862,12 years_6m.mp4
194.96900000000005,0.007136064390668108,12 years_6m.mp4
195.96900000000005,0.007775082830929281,12 years_6m.mp4
196.96900000000005,0.007765100175973548,12 years_6m.mp4
197.96900000000005,0.007070486927204177,12 years_6m.mp4
198.96900000000005,0.005902949624202781,12 years_6m.mp4
199.96900000000005,0.00458717988523227,12 years_6m.mp4
200.96900000000005,0.0033999711016902377,12 years_6m.mp4
201.96900000000005,0.0024836996003717764,12 years_6m.mp4
202.96900000000005,0.001861394813968723,12 years_6m.mp4
203.96900000000005,0.0015160373449098958,12 years_6m.mp4
204.96900000000005,0.001472277832398925,12 years_6m.mp4
205.96900000000005,0.0018234983701599955,12 years_6m.mp4
206.96900000000005,0.002672923100416532,12 years_6m.mp4
207.96900000000005,0.00400859850431382,12 years_6m.mp4
208.96900000000005,0.005596540600735261,12 years_6m.mp4
209.96900000000005,0.007001712763698403,12 years_6m.mp4
210.96900000000005,0.007772795398523129,12 years_6m.mp4
211.96900000000005,0.0076813308056822615,12 years_6m.mp4
212.96900000000005,0.00683177792246652,12 years_6m.mp4
213.96900000000005,0.005561739783339531,12 years_6m.mp4
214.96900000000005,0.00423531660646025,12 years_6m.mp4
215.96900000000005,0.003098341823846576,12 years_6m.mp4
216.96900000000005,0.0022630261720338533,12 years_6m.mp4
217.96900000000005,0.0017627120919875253,12 years_6m.mp4
218.96900000000005,0.0015928653222070889,12 years_6m.mp4
219.96900000000005,0.001712659671251704,12 years_6m.mp4
220.96900000000005,0.0020331268474141364,12 years_6m.mp4
221.96900000000005,0.00242251297622358,12 years_6m.mp4
222.96900000000005,0.00273774656600315,12 years_6m.mp4
223.96900000000005,0.0028700442319144668,12 years_6m.mp4
224.96900000000005,0.002781060539608148,12 years_6m.mp4
225.96900000000005,0.002507062308046278,12 years_6m.mp4
226.96900000000005,0.002127560563027232,12 years_6m.mp4
227.96900000000005,0.0017226085714550908,12 years_6m.mp4
228.96900000000005,0.001351816769956105,12 years_6m.mp4
229.96900000000005,0.0010626136151920674,12 years_6m.mp4
230.96900000000005,0.0009014143886726686,12 years_6m.mp4
231.96900000000005,0.0009006620934431926,12 years_6m.mp4
232.96900000000005,0.00104910482467271,12 years_6m.mp4
233.96900000000005,0.0012798680721128964,12 years_6m.mp4
234.96900000000005,0.0014975511791484903,12 years_6m.mp4
235.96900000000005,0.0016266503363484004,12 years_6m.mp4
236.96900000000005,0.0016433336577113167,12 years_6m.mp4
237.96900000000005,0.0015723747093145488,12 years_6m.mp4
238.96900000000005,0.0014641470716591038,12 years_6m.mp4
239.96900000000005,0.001374228587642823,12 years_6m.mp4
240.96900000000005,0.0013499464699579847,12 years_6m.mp4
241.96900000000005,0.001415027628466935,12 years_6m.mp4
242.96900000000005,0.0015515960939339888,12 years_6m.mp4
243.96900000000005,0.0016943208293622061,12 years_6m.mp4
244.96900000000005,0.0017530194331726828,12 years_6m.mp4
245.96900000000005,0.001660234672086339,12 years_6m.mp4
246.96900000000005,0.001414431536556755,12 years_6m.mp4
247.96900000000005,0.0010850852538738106,12 years_6m.mp4
248.96900000000005,0.0007732736375281923,12 years_6m.mp4
249.96900000000005,0.0005561692124700822,12 years_6m.mp4
250.96900000000005,0.00045323078806462603,12 years_6m.mp4
251.96900000000005,0.0004315856731044453,12 years_6m.mp4
252.96900000000005,0.0004399514053986696,12 years_6m.mp4
253.96900000000005,0.0004441735225981602,12 years_6m.mp4
254.96900000000005,0.00043986790162219274,12 years_6m.mp4
255.96900000000005,0.0004372658406288489,12 years_6m.mp4
256.96900000000005,0.00043726158820095624,12 years_6m.mp4
257.96900000000005,0.0004239031128085555,12 years_6m.mp4
258.96900000000005,0.0003793055109908786,12 years_6m.mp4
259.96900000000005,0.000303137464556646,12 years_6m.mp4
260.96900000000005,0.0002171339341204067,12 years_6m.mp4
261.96900000000005,0.0001545661161639971,12 years_6m.mp4
262.96900000000005,0.0001496712231222173,12 years_6m.mp4
263.96900000000005,0.00023665951405780637,12 years_6m.mp4
264.96900000000005,0.0004529460160497116,12 years_6m.mp4
265.96900000000005,0.0008363808676937051,12 years_6m.mp4
266.96900000000005,0.001415508728135987,12 years_6m.mp4
267.96900000000005,0.0022015089248347084,12 years_6m.mp4
268.96900000000005,0.0031870205835407323,12 years_6m.mp4
269.96900000000005,0.004344270958498185,12 years_6m.mp4
270.96900000000005,0.005609675864349993,12 years_6m.mp4
271.96900000000005,0.006855243743366705,12 years_6m.mp4
272.96900000000005,0.007872825377610927,12 years_6m.mp4
273.96900000000005,0.008412546955163157,12 years_6m.mp4
274.96900000000005,0.008289415175048942,12 years_6m.mp4
275.96900000000005,0.007501217763515035,12 years_6m.mp4
276.96900000000005,0.00625651296757448,12 years_6m.mp4
277.96900000000005,0.004869990505448008,12 years_6m.mp4
278.96900000000005,0.0036027076461300125,12 years_6m.mp4
279.96900000000005,0.0025719073376804205,12 years_6m.mp4
280.96900000000005,0.0017766056720730666,12 years_6m.mp4
281.96900000000005,0.0011786567210785455,12 years_6m.mp4
282.96900000000005,0.0007564104371420297,12 years_6m.mp4
283.96900000000005,0.0005049430095094893,12 years_6m.mp4
284.96900000000005,0.00041129542453121747,12 years_6m.mp4
285.96900000000005,0.00043866201967994223,12 years_6m.mp4
286.96900000000005,0.0005303250423660947,12 years_6m.mp4
287.96900000000005,0.0006267891642045426,12 years_6m.mp4
288.96900000000005,0.0006861496566612262,12 years_6m.mp4
289.96900000000005,0.000699634258810163,12 years_6m.mp4
290.96900000000005,0.000696123979343957,12 years_6m.mp4
291.96900000000005,0.0007320857188403872,12 years_6m.mp4
292.96900000000005,0.00086923508698733,12 years_6m.mp4
293.96900000000005,0.00115025764396443,12 years_6m.mp4
294.96900000000005,0.0015850814245793672,12 years_6m.mp4
295.96900000000005,0.0021504336495327576,12 years_6m.mp4
296.96900000000005,0.0027925890791705077,12 years_6m.mp4
297.96900000000005,0.003425099957089947,12 years_6m.mp4
298.96900000000005,0.003931648958063486,12 years_6m.mp4
299.96900000000005,0.00419369145927546,12 years_6m.mp4
300.96900000000005,0.0041406096114489244,12 years_6m.mp4
301.96900000000005,0.00378726254039429,12 years_6m.mp4
302.96900000000005,0.003225909477547781,12 years_6m.mp4
303.96900000000005,0.002580060866878076,12 years_6m.mp4
304.96900000000005,0.0019581500127454337,12 years_6m.mp4
305.96900000000005,0.0014342916455387569,12 years_6m.mp4
306.96900000000005,0.0010542804887354767,12 years_6m.mp4
307.96900000000005,0.0008485004885962026,12 years_6m.mp4
308.96900000000005,0.0008343009798330029,12 years_6m.mp4
309.96900000000005,0.0010018313546338027,12 years_6m.mp4
310.96900000000005,0.0012943461325624775,12 years_6m.mp4
311.96900000000005,0.0016068605439813637,12 years_6m.mp4
312.96900000000005,0.001821201246740921,12 years_6m.mp4
313.96900000000005,0.001866307219880405,12 years_6m.mp4
314.96900000000005,0.0017609154175716637,12 years_6m.mp4
315.96900000000005,0.0015986711837158187,12 years_6m.mp4
316.96900000000005,0.0014827722222989874,12 years_6m.mp4
317.96900000000005,0.0014646817259695312,12 years_6m.mp4
318.96900000000005,0.001538060092689493,12 years_6m.mp4
319.96900000000005,0.0016882326513779358,12 years_6m.mp4
320.96900000000005,0.0019480618197087948,12 years_6m.mp4
321.96900000000005,0.00240336140262106,12 years_6m.mp4
322.96900000000005,0.003131009797476445,12 years_6m.mp4
323.96900000000005,0.004113491273721744,12 years_6m.mp4
324.96900000000005,0.0052034356015188315,12 years_6m.mp4
325.96900000000005,0.006174837396422301,12 years_6m.mp4
326.96900000000005,0.006822965389065971,12 years_6m.mp4
327.96900000000005,0.007038113244103298,12 years_6m.mp4
328.96900000000005,0.0068146845402740595,12 years_6m.mp4
329.96900000000005,0.006219240550180399,12 years_6m.mp4
330.96900000000005,0.005361054068931103,12 years_6m.mp4
331.96900000000005,0.00437796374813627,12 years_6m.mp4
332.96900000000005,0.0034181235602584637,12 years_6m.mp4
333.96900000000005,0.002604770002507114,12 years_6m.mp4
334.96900000000005,0.0020013764385422624,12 years_6m.mp4
335.96900000000005,0.001603170406385487,12 years_6m.mp4
336.96900000000005,0.0013565982324081256,12 years_6m.mp4
337.96900000000005,0.0011877957128685495,12 years_6m.mp4
338.96900000000005,0.0010284970939036218,12 years_6m.mp4
339.96900000000005,0.0008389429706197059,12 years_6m.mp4
340.96900000000005,0.0006205223404402281,12 years_6m.mp4
341.96900000000005,0.00040629915544180065,12 years_6m.mp4
342.96900000000005,0.00023423203344533902,12 years_6m.mp4
343.96900000000005,0.0001250548007598171,12 years_6m.mp4
344.96900000000005,7.957958372309314e-05,12 years_6m.mp4
345.96900000000005,8.898929546297837e-05,12 years_6m.mp4
346.96900000000005,0.00014226374673032452,12 years_6m.mp4
347.96900000000005,0.00022372874165307012,12 years_6m.mp4
348.96900000000005,0.0003077549096053756,12 years_6m.mp4
349.96900000000005,0.0003623003389605584,12 years_6m.mp4
0.05,0.0004369067611666167,Movie Task-summer
1.05,0.00047884085281216763,Movie Task-summer
2.05,0.0004601873158815811,Movie Task-summer
3.05,0.0003933620771576776,Movie Task-summer
4.05,0.0003127220645884191,Movie Task-summer
5.05,0.0002595148297731897,Movie Task-summer
6.05,0.00026542132250491,Movie Task-summer
7.05,0.0003433371166746553,Movie Task-summer
8.05,0.0004883056411828858,Movie Task-summer
9.05,0.0006854268869010635,Movie Task-summer
10.05,0.0009171360445525652,Movie Task-summer
11.05,0.001163249531293621,Movie Task-summer
12.05,0.0013972390504054632,Movie Task-summer
13.05,0.0015935756102943505,Movie Task-summer
14.05,0.0017550139923996188,Movie Task-summer
15.05,0.0019400736366272128,Movie Task-summer
16.05,0.0022488192055294784,Movie Task-summer
17.05,0.002749727827057023,Movie Task-summer
18.05,0.003395169436263311,Movie Task-summer
19.05,0.004007844231438699,Movie Task-summer
20.05,0.004369434250222965,Movie Task-summer
21.05,0.004348541848516183,Movie Task-summer
22.05,0.003969574932299683,Movie Task-summer
23.05,0.003381358439894335,Movie Task-summer
24.05,0.002764706652335127,Movie Task-summer
25.05,0.0022483579629509172,Movie Task-summer
26.05,0.0018788890253435828,Movie Task-summer
27.05,0.0016463251480499097,Movie Task-summer
28.05,0.0015305928511170617,Movie Task-summer
29.05,0.0015271401441736363,Movie Task-summer
30.05,0.0016399443225688104,Movie Task-summer
31.05,0.001864531207304934,Movie Task-summer
32.05,0.0021818588578211623,Movie Task-summer
33.05,0.0025559522921547117,Movie Task-summer
34.05,0.002922467015491258,Movie Task-summer
35.05,0.003182869074520616,Movie Task-summer
36.05,0.003232287896294606,Movie Task-summer
37.05,0.0030160846389497937,Movie Task-summer
38.05,0.002569300017915047,Movie Task-summer
39.05,0.002001165609574447,Movie Task-summer
40.05,0.001437000990200278,Movie Task-summer
41.05,0.0009637605578713502,Movie Task-summer
42.05,0.0006122184092933502,Movie Task-summer
43.05,0.0003729677118900305,Movie Task-summer
44.05,0.00022251478075803287,Movie Task-summer
45.05,0.00013996275798663113,Movie Task-summer
46.05,0.00011001277670887223,Movie Task-summer
47.05,0.00011875308775148847,Movie Task-summer
48.05,0.00015106789858605364,Movie Task-summer
49.05,0.00019622629465126815,Movie Task-summer
50.05,0.0002632210416925593,Movie Task-summer
51.05,0.0003987519135556504,Movie Task-summer
52.05,0.0006905338980750574,Movie Task-summer
53.05,0.0012352149215666148,Movie Task-summer
54.05,0.0020659056612744938,Movie Task-summer
55.05,0.0030736838199428426,Movie Task-summer
56.05,0.003994211320633819,Movie Task-summer
57.05,0.004510199753902408,Movie Task-summer
58.05,0.0044265203979868386,Movie Task-summer
59.05,0.0037890770760387054,Movie Task-summer
60.05,0.002848875050379637,Movie Task-summer
61.05,0.0019050591247611736,Movie Task-summer
62.05,0.001156210332045921,Movie Task-summer
63.05,0.0006552187576307726,Movie Task-summer
64.05,0.0003581056371961285,Movie Task-summer
65.05,0.00019611125253028242,Movie Task-summer
66.05,0.0001184377898703881,Movie Task-summer
67.05,0.00010032787807574854,Movie Task-summer
68.05,0.00013632217133548158,Movie Task-summer
69.05,0.0002351219259416658,Movie Task-summer
70.05,0.00041850366235355674,Movie Task-summer
71.05,0.0007150993655908411,Movie Task-summer
72.05,0.0011377458344590562,Movie Task-summer
73.05,0.0016484410494428394,Movie Task-summer
74.05,0.002141127255249289,Movie Task-summer
75.05,0.0024765119993090455,Movie Task-summer
76.05,0.002561264829174671,Movie Task-summer
77.05,0.0024112763113498183,Movie Task-summer
78.05,0.0021413156982359968,Movie Task-summer
79.05,0.0018879449683795529,Movie Task-summer
80.05,0.0017285641052427845,Movie Task-summer
81.05,0.0016518793060701447,Movie Task-summer
82.05,0.001586746102328148,Movie Task-summer
83.05,0.0014593051113852343,Movie Task-summer
84.05,0.0012410479850103794,Movie Task-summer
85.05,0.0009637639267662138,Movie Task-summer
86.05,0.0007003845593475115,Movie Task-summer
87.05,0.0005304077892370704,Movie Task-summer
88.05,0.0005111271139978515,Movie Task-summer
89.05,0.0006637200175430444,Movie Task-summer
90.05,0.0009731041400832713,Movie Task-summer
91.05,0.0013987135784457154,Movie Task-summer
92.05,0.001889289355289246,Movie Task-summer
93.05,0.0023872046203823037,Movie Task-summer
94.05,0.0028165731486781034,Movie Task-summer
95.05,0.003077524045309397,Movie Task-summer
96.05,0.0030773947863943223,Movie Task-summer
97.05,0.0027900559320726197,Movie Task-summer
98.05,0.0022893170736170473,Movie Task-summer
99.05,0.0017159680467507322,Movie Task-summer
100.05,0.0012016159311703752,Movie Task-summer
101.05,0.0008114448239935193,Movie Task-summer
102.05,0.0005421109967721076,Movie Task-summer
103.05,0.00035818778591253117,Movie Task-summer
104.05,0.00022761801044507763,Movie Task-summer
105.05,0.00013402360424670127,Movie Task-summer
106.05,7.0923068562374e-05,Movie Task-summer
107.05,3.313156597803485e-05,Movie Task-summer
108.05,1.3814176720626021e-05,Movie Task-summer
109.05,6.249647827948755e-06,Movie Task-summer
110.05,6.31882932183234e-06,Movie Task-summer
111.05,1.3523255812340382e-05,Movie Task-summer
112.05,3.0169035218463598e-05,Movie Task-summer
113.05,5.8697195050053654e-05,Movie Task-summer
114.05,9.774235839168005e-05,Movie Task-summer
115.05,0.00013947839291069647,Movie Task-summer
116.05,0.0001718847481432181,Movie Task-summer
117.05,0.00018631756686925203,Movie Task-summer
118.05,0.00018460709469310643,Movie Task-summer
119.05,0.00017806926811281558,Movie Task-summer
120.05,0.00017767936082790548,Movie Task-summer
121.05,0.00018402792283233542,Movie Task-summer
122.05,0.00018681489053300944,Movie Task-summer
123.05,0.0001744624214799763,Movie Task-summer
124.05,0.00014468437838589357,Movie Task-summer
125.05,0.00010688557430562137,Movie Task-summer
126.05,7.603975661831253e-05,Movie Task-summer
127.05,6.471104231189373e-05,Movie Task-summer
128.05,7.858244970936686e-05,Movie Task-summer
129.05,0.00011572081190447182,Movie Task-summer
130.05,0.0001681512540919864,Movie Task-summer
131.05,0.00022583360087049105,Movie Task-summer
132.05,0.0002824229829817151,Movie Task-summer
133.05,0.0003389534586668563,Movie Task-summer
134.05,0.00040167408964282195,Movie Task-summer
135.05,0.0004757647544574343,Movie Task-summer
136.05,0.0005613012322454316,Movie Task-summer
137.05,0.0006555044051120415,Movie Task-summer
138.05,0.0007580178050262218,Movie Task-summer
139.05,0.0008712719645345816,Movie Task-summer
140.05,0.0009919245520173276,Movie Task-summer
141.05,0.001100367986047036,Movie Task-summer
142.05,0.0011621795370238344,Movie Task-summer
143.05,0.0011469350293541753,Movie Task-summer
144.05,0.0010513005277001301,Movie Task-summer
145.05,0.0009058233382627203,Movie Task-summer
146.05,0.0007600827638080298,Movie Task-summer
147.05,0.0006628551676730051,Movie Task-summer
148.05,0.00065633870725496,Movie Task-summer
149.05,0.0007829398284063604,Movie Task-summer
150.05,0.0010845203799767595,Movie Task-summer
151.05,0.0015806139358819807,Movie Task-summer
152.05,0.002238542076696565,Movie Task-summer
153.05,0.0029660806065368536,Movie Task-summer
154.05,0.0036441293895625388,Movie Task-summer
155.05,0.004180529043854243,Movie Task-summer
156.05,0.004541010787230814,Movie Task-summer
157.05,0.004729687329868961,Movie Task-summer
158.05,0.0047413200752068115,Movie Task-summer
159.05,0.00454062579493567,Movie Task-summer
160.05,0.004096851047927577,Movie Task-summer
161.05,0.003438253338344252,Movie Task-summer
162.05,0.0026656561884196408,Movie Task-summer
163.05,0.0019088823784599656,Movie Task-summer
164.05,0.0012683865177563465,Movie Task-summer
165.05,0.0007890424075143449,Movie Task-summer
166.05,0.0004713379539448052,Movie Task-summer
167.05,0.0002941220161492478,Movie Task-summer
168.05,0.00022795286302775586,Movie Task-summer
169.05,0.00023761073903533366,Movie Task-summer
170.05,0.0002826090307250581,Movie Task-summer
171.05,0.0003229705214516178,Movie Task-summer
172.05,0.00033060679587574703,Movie Task-summer
173.05,0.000299692731081,Movie Task-summer
